Fecha,Nubes,B02,B03,B04,B08,B05,B06,B07,B11,B12,B01,B09,Estacion
2018-08-12T10:58:40Z,2.02,1290,1394,1328,1822,1757,1656,1776,2012,1843,1035,1762,57
2018-08-27T11:06:38Z,0,1158,1398,1341,1710,1583,1698,1721,1909,1869,926,1620,57
2018-09-24T11:14:16Z,0,738,889,894,1054,1363,1434,1541,1643,1496,904,1494,57
2017-07-11T11:12:23Z,0,1249,1380,1700,1691,1889,1855,1904,1969,1830,1091,1712,57
2018-09-29T11:10:54Z,0.06,1186,1504,1438,1610,1452,1401,1623,1593,1511,802,1334,57
2018-06-21T11:13:49Z,0,1242,1378,1316,1624,1655,1651,1784,1976,1904,1054,1958,57
2017-05-02T11:09:37Z,4.49,990,1188,1389,1377,1650,1603,1604,1829,1749,1044,1585,57
2019-02-13T11:10:06Z,0,1164,1372,1136,1646,1384,1312,1376,1452,1419,726,1277,57
2017-04-12T11:17:08Z,0,1031,1223,1139,1277,1532,1393,1427,1756,1656,1046,1399,57
2017-06-01T11:12:25Z,1.04,1298,1466,1585,1708,1739,1807,1794,1971,1893,1052,1729,57
2018-06-26T11:18:03Z,0,933,1226,1326,2080,1696,2126,2228,2413,2105,862,2244,58
2018-08-10T11:17:43Z,2.95,724,960,893,2046,1263,2078,2365,1833,1367,701,2199,58
2018-01-19T11:08:40Z,0,576,711,806,1314,993,1174,1361,1638,1361,360,1426,58
2018-08-07T10:59:12Z,1.38,1100,1400,1428,2566,1678,2432,2728,2363,1818,836,2649,58
2017-07-31T11:12:20Z,0,760,1109,1060,2211,1372,2215,2361,2186,1631,621,2560,58
2019-03-10T11:26:22Z,0,1110,1286,1394,1624,1349,1464,1560,1847,1563,821,1556,58
2018-08-02T10:59:38Z,0,1116,1346,1476,2215,1860,2388,2576,2579,2125,921,2528,58
2019-01-14T11:10:03Z,0,926,948,1082,1451,1083,1194,1224,1429,1233,623,1365,58
2018-06-23T11:05:20Z,0,1368,1560,1682,2480,2034,2548,2733,2820,2397,1044,2608,58
2017-04-09T11:05:29Z,0,1051,1261,1380,1636,1470,1700,1740,2224,1986,1219,1908,58
2017-12-23T11:14:45Z,0,408,586,629,1002,973,1050,1148,1392,1152,257,1387,58
2017-07-28T11:04:06Z,0,849,1072,1209,2336,1670,2449,2714,2574,2205,781,2560,58
2019-03-18T11:34:05Z,0.03,946,1030,1168,1466,1237,1335,1395,1671,1452,701,1512,58
2017-11-05T11:02:31Z,6.47,690,884,953,2277,1185,1931,1946,1397,941,659,2251,58
2019-01-12T11:19:58Z,0.91,651,769,1034,1308,1033,1163,1223,1500,1267,591,1422,58
2019-02-16T11:20:02Z,0,872,1028,1154,1486,1165,1292,1439,1669,1504,682,1527,58
2019-02-08T11:10:03Z,0,999,957,1344,1348,1143,1428,1442,1753,1451,817,1476,58
2017-10-26T11:07:17Z,0,552,923,870,2252,1392,1871,2045,1658,1302,579,2106,58
2019-02-11T11:19:59Z,8.31,818,919,1076,1276,1204,1301,1362,1654,1526,692,1418,58
2019-03-15T11:22:34Z,0,1290,1348,1490,1783,1306,1383,1475,1813,1591,794,1587,58
2017-10-29T11:11:56Z,0,591,847,786,2034,1075,1720,1845,1403,958,504,2011,58
2017-12-18T11:14:49Z,0.21,470,606,795,1165,899,1097,1160,1392,1162,301,1401,58
2019-01-07T11:20:01Z,0,734,795,941,1390,887,1012,1083,1373,1146,503,1351,58
2018-10-01T11:05:40Z,0,866,1142,1103,2016,1341,2037,2153,1841,1581,728,2108,58
2019-01-09T11:10:02Z,0,466,659,652,915,975,1162,1214,1420,1264,655,1509,58
2018-10-04T11:19:20Z,0,620,794,894,1526,1252,1774,1951,1785,1427,748,1989,58
2018-01-17T11:14:03Z,0.01,684,646,777,1032,935,1052,1083,1387,1095,528,1247,58
2017-09-19T11:18:08Z,1.21,540,786,922,1926,1353,1940,2112,1843,1548,525,2143,58
2019-02-08T11:10:03Z,0,959,1130,1094,1371,1179,1410,1362,1710,1468,804,1448,58
2017-12-05T11:04:26Z,0,400,560,770,1273,1131,1191,1405,1513,1275,250,1533,58
2018-07-31T11:14:37Z,0,794,1005,956,1960,1178,2028,2301,1897,1583,714,2211,58
2017-07-21T11:07:58Z,0,911,1065,953,2408,1317,2197,2395,2113,1661,612,2530,58
2018-10-29T11:17:09Z,5.15,456,624,606,2094,1016,1815,1965,1255,857,533,1922,58
2019-01-04T11:10:05Z,0.02,688,786,868,1343,1016,1164,1249,1417,1304,597,1328,58
2018-09-29T11:10:54Z,0.06,448,630,530,2112,1018,1910,2111,1433,1142,573,1937,58
2017-09-06T11:01:39Z,1.89,849,1084,1014,2307,1530,2325,2402,2151,1605,645,2529,58
2017-10-16T11:03:13Z,0,544,881,839,2027,1347,1904,2229,1739,1402,466,2023,58
2018-07-13T11:05:21Z,1.27,1122,1312,1542,2422,1987,2570,2793,2847,2575,1059,2589,58
2018-07-26T11:16:15Z,0,870,1170,1318,1990,1585,2091,2209,2297,2098,826,2153,58
2018-06-21T11:13:49Z,0,1156,1188,1388,2170,1490,2164,2384,2138,1806,756,2226,58
2017-11-18T11:16:33Z,0,419,608,783,1522,1243,1378,1672,1474,1100,458,1809,58
2018-07-28T11:06:04Z,0,1156,1370,1385,2403,1559,2446,2677,2310,2038,822,2588,58
2019-02-03T11:10:07Z,0.3,972,1086,1242,1460,1197,1239,1359,1598,1353,737,1440,58
2017-08-17T11:05:25Z,0,754,1091,1078,2389,1682,2466,2594,2335,1946,770,2556,58
2017-10-06T10:59:37Z,0.01,550,741,704,1998,1236,2119,2113,1874,1360,409,2238,58
2018-09-24T11:14:16Z,0,692,966,1072,1694,1381,1861,1953,1898,1584,744,1826,58
2017-08-20T11:12:20Z,0,697,846,1032,1838,1305,2081,2294,2113,1820,601,2481,58
2017-10-09T11:15:00Z,0,500,741,755,1748,1158,1824,1897,1704,1267,400,2071,58
2018-07-11T11:11:39Z,0.01,687,974,996,2156,1408,2233,2442,1919,1494,766,2266,58
2019-02-21T11:20:00Z,0,904,982,1146,1512,1409,1476,1528,1810,1530,778,1522,58
2018-06-16T11:12:45Z,0.17,1306,1494,1694,2294,1843,2296,2490,2438,2149,871,2385,58
2017-09-16T11:05:23Z,2.59,1205,1526,1685,3085,2162,3114,3450,3285,2897,2430,5551,58
2017-10-19T11:12:35Z,4.4,644,843,739,2055,1171,1905,1978,1538,1044,355,1965,58
2017-07-11T11:12:23Z,0,1024,1215,1402,2227,1445,2131,2375,2290,1999,770,2571,58
2019-02-06T11:20:03Z,0,930,983,1140,1382,1125,1236,1277,1558,1334,657,1397,58
2017-09-29T11:16:02Z,0.2,643,862,887,1871,1301,2034,2108,1956,1522,538,2164,58
2018-10-24T11:18:39Z,0,678,947,993,1828,1224,1691,1843,1516,1191,571,1818,58
2019-01-02T11:19:57Z,0.06,385,509,689,950,905,1085,1148,1387,1257,541,1329,58
2018-02-06T11:17:36Z,2.48,633,662,684,1074,885,987,1040,1299,1023,500,1310,58
2018-07-08T11:02:15Z,0.1,1214,1336,1468,2458,1681,2583,2899,2334,1837,905,2635,58
2018-02-08T11:02:11Z,0.23,1156,1155,1323,1534,1300,1392,1369,1661,1408,668,1594,58
2018-06-13T11:09:57Z,0.42,1324,1508,1660,2416,1916,2569,2754,2588,2167,1074,2694,58
2018-10-06T11:00:30Z,9.38,590,832,756,2319,1138,2160,2254,1708,1226,637,2073,58
2019-01-27T11:20:03Z,1.42,3352,3106,2924,3452,3124,3377,3444,2974,2701,3959,5268,58
2018-10-09T11:18:54Z,6.27,384,625,473,1988,1056,1885,2138,1441,1088,581,1947,58
2018-12-30T11:10:00Z,0,402,485,541,899,908,1186,1109,1402,1264,624,1523,58
2019-02-26T11:34:02Z,0,1320,1366,1276,1776,1280,1407,1531,1812,1474,724,1501,58
2018-10-16T11:05:23Z,0.02,685,949,763,2011,1173,1974,2176,1609,1224,589,1984,58
2018-08-25T11:16:24Z,0,919,1021,1140,2062,1527,1979,2118,2147,1971,741,2193,58
2018-09-19T11:12:56Z,1.62,503,696,596,2024,1112,1964,2248,1544,1157,511,2081,58
2018-07-06T11:09:18Z,3.4,981,1234,1366,2040,1430,2136,2386,2292,1878,809,2261,58
2018-07-18T11:03:26Z,1.3,1110,1370,1356,2358,1549,2486,2700,2443,1907,882,2597,58
2018-06-13T10:57:37Z,1.11,0,0,0,0,0,0,0,0,0,0,0,58
2018-07-23T11:05:18Z,0,1094,1310,1378,2314,1821,2394,2565,2487,2070,1005,2434,58
2017-05-22T11:09:12Z,0.02,989,1101,1182,2108,1409,2252,2453,2170,1838,802,2390,58
2017-06-21T11:12:22Z,0.11,709,1045,1267,2060,1475,1974,2143,2359,1961,614,2479,58
2018-11-30T11:09:58Z,5.25,670,814,866,1297,914,981,1148,1212,953,527,1248,58
2017-07-01T11:17:46Z,0.97,844,1117,1264,2280,1502,2161,2355,2265,1969,629,2417,58
2018-09-01T10:59:39Z,0,996,1178,1210,2011,1760,2223,2448,2380,2004,915,2268,58
2018-02-18T11:05:29Z,4.18,1198,1282,1497,1893,1567,1698,1785,2044,1781,889,1849,58
2018-09-16T11:09:46Z,4.21,1036,1222,1226,2420,1297,2180,2368,1861,1475,652,2035,58
2019-03-13T11:36:26Z,0.36,949,1023,1212,1516,1347,1485,1548,1892,1617,785,1520,58
2018-01-29T11:03:06Z,0,855,868,1090,1428,1092,1317,1345,1672,1461,401,1364,58
2018-02-21T11:12:02Z,0.79,1024,1145,1232,1576,1168,1356,1456,1694,1488,628,1555,58
2017-06-11T11:10:12Z,8.13,833,1067,1180,2095,1392,2217,2330,2198,1838,715,2270,58
2017-05-19T11:05:30Z,0.27,931,1223,1459,2617,1840,2744,2959,2528,2371,737,2937,58
2017-06-18T11:04:15Z,1.46,958,1170,1237,2787,1760,2667,2853,2663,2279,790,3048,58
2018-08-27T11:06:38Z,0,1154,1340,1301,2248,1482,2195,2419,2026,1555,755,2273,58
2018-08-15T11:18:26Z,0,1082,1236,1204,2018,1438,2058,2264,2097,1705,705,2025,58
2018-08-30T11:14:49Z,0.18,811,963,1072,2070,1321,2006,2247,1717,1428,679,2041,58
2018-08-20T11:14:59Z,0,682,936,966,1958,1237,1950,2253,1717,1306,654,2177,58
2018-01-22T11:13:42Z,6.21,835,870,916,1311,975,1126,1215,1431,1274,593,1337,58
2017-05-02T11:09:37Z,4.49,917,1029,1316,2036,1413,2192,2225,2166,1809,640,2438,58
2018-01-27T11:13:22Z,7.1,1053,858,916,1325,1159,1236,1332,1547,1310,720,1316,58
2018-07-03T10:59:38Z,0.06,1340,1560,1593,2339,1830,2585,2722,2651,2302,982,2583,58
2018-07-16T11:10:23Z,1.22,1044,1216,1350,2048,1676,2223,2386,2272,2093,774,2217,58
2017-06-01T11:12:25Z,1.04,815,1016,1269,2076,1375,2176,2392,2241,1826,631,2494,58
2018-08-12T10:58:40Z,2.02,1188,1434,1422,2391,1699,2337,2535,2262,1883,942,2388,58
2017-04-12T11:17:08Z,0,972,1105,1235,1561,1438,1606,1695,2014,1690,857,1794,58
2019-02-13T11:10:06Z,0,1138,1228,1352,1610,1264,1328,1426,1712,1460,753,1515,58
2017-12-05T11:04:26Z,0,237,719,522,5104,1618,3456,4153,2834,1821,196,3451,59
2018-01-19T11:08:40Z,0,205,530,540,3835,1313,2793,3144,2468,1556,189,3047,59
2018-06-13T11:09:57Z,0.42,536,992,657,4744,1775,3691,4208,3129,1929,576,3990,59
2018-06-26T11:18:03Z,0,708,1142,1090,3658,1913,3004,3468,3168,2098,745,3508,59
2018-07-26T11:16:15Z,0,450,850,666,4300,1556,3171,3874,2994,1907,595,3677,59
2017-07-31T11:12:20Z,0,311,666,386,4866,1418,3455,4098,2966,1781,404,3713,59
2018-08-10T11:17:43Z,2.95,569,831,583,4488,1424,3307,4070,3086,1774,570,3599,59
2019-02-21T11:20:00Z,0,460,904,667,5088,1599,3742,4396,2601,1513,501,3889,59
2019-01-04T11:10:05Z,0.02,371,771,468,4463,1355,3286,3678,2387,1392,348,3308,59
2018-09-19T11:12:56Z,1.62,429,797,644,4188,1222,3161,3909,3189,1831,385,3349,59
2019-03-10T11:26:22Z,0,442,894,615,5196,1540,3882,4569,2741,1509,586,4043,59
2019-01-02T11:19:57Z,0.06,271,647,424,3836,1238,2911,3237,2007,1232,281,2951,59
2017-07-01T11:17:46Z,0.97,550,891,879,4057,1685,3101,3539,3184,2047,422,3344,59
2018-06-23T11:05:20Z,0,669,1125,1039,4009,2011,3173,3751,3319,2193,614,3729,59
2017-04-09T11:05:29Z,0,316,828,378,5785,1535,4206,5008,2532,1342,556,4500,59
2017-06-21T11:12:22Z,0.11,707,1061,1183,3506,1774,2762,3115,3281,2172,554,3016,59
2018-06-13T10:57:37Z,1.11,0,0,0,0,0,0,0,0,0,0,0,59
2018-08-07T10:59:12Z,1.38,785,1116,1004,4404,1785,3281,3878,3129,2007,802,3565,59
2017-11-05T11:02:31Z,6.47,344,739,349,5194,1344,3653,4466,2807,1697,613,3855,59
2018-12-30T11:10:00Z,0,222,634,450,3580,1284,2931,3212,2100,1246,404,2975,59
2017-07-28T11:04:06Z,0,561,885,772,4403,1605,3264,3814,3154,2021,553,3621,59
2017-11-18T11:16:33Z,0,255,685,348,5277,1430,3759,4370,2738,1624,357,3553,59
2018-01-17T11:14:03Z,0.01,281,558,388,4075,1275,2868,3336,2243,1274,408,2985,59
2018-02-21T11:12:02Z,0.79,514,881,750,4250,1571,3142,3622,2845,1711,477,3021,59
2019-02-16T11:20:02Z,0,448,853,692,4956,1514,3576,4251,2667,1536,452,3759,59
2019-01-14T11:10:03Z,0,423,809,587,4365,1460,3244,3814,2611,1535,404,3341,59
2017-10-26T11:07:17Z,0,324,709,460,4450,1516,3138,3823,2826,1769,528,3514,59
2018-07-23T11:05:18Z,0,686,1049,885,4151,1876,3221,3868,3237,2116,680,3600,59
2018-08-02T10:59:38Z,0,670,1035,991,4164,1949,3180,3696,3287,2202,704,3611,59
2017-10-29T11:11:56Z,0,190,568,254,5171,1260,3522,4181,2634,1495,425,3476,59
2019-03-18T11:34:05Z,0.03,316,709,421,5616,1372,3917,4931,2733,1496,378,4124,59
2018-09-01T10:59:39Z,0,689,940,944,3898,1891,3101,3562,3160,2086,720,3385,59
2018-10-01T11:05:40Z,0,476,793,790,3795,1695,2946,3356,3047,2095,639,3318,59
2018-09-16T11:09:46Z,4.21,549,851,661,4169,1543,3117,3714,3439,2028,595,3333,59
2018-10-04T11:19:20Z,0,514,819,691,4018,1555,2930,3489,3182,2034,656,3238,59
2019-03-13T11:36:26Z,0.36,346,783,532,5420,1431,3826,4610,2669,1457,465,4045,59
2019-01-12T11:19:58Z,0.91,275,765,459,4696,1444,3393,3967,2481,1418,271,3553,59
2019-02-08T11:10:03Z,0,419,802,607,4656,1577,3527,4107,2413,1480,507,3585,59
2019-02-08T11:10:03Z,0,393,666,607,5004,1628,2988,2726,2342,1462,450,3561,59
2017-06-18T11:04:15Z,1.46,705,1097,1221,3795,2058,2910,3379,3587,2443,566,3245,59
2017-07-21T11:07:58Z,0,253,617,360,4902,1311,3459,4057,3000,1756,304,3749,59
2019-03-15T11:22:34Z,0,426,819,560,5577,1473,3828,4492,2807,1611,518,3831,59
2018-08-30T11:14:49Z,0.18,463,796,534,4384,1373,3165,3940,2968,1744,508,3255,59
2018-11-30T11:09:58Z,5.25,213,408,249,2044,595,1414,1562,829,433,298,1652,59
2017-12-18T11:14:49Z,0.21,302,627,539,4073,1393,2749,3186,2708,1702,238,3111,59
2017-10-16T11:03:13Z,0,293,635,436,4614,1546,3307,4015,2854,1793,374,3371,59
2017-12-23T11:14:45Z,0,302,648,611,3937,1393,2661,3181,2918,1822,172,3084,59
2019-02-13T11:10:06Z,0,455,830,636,5089,1543,3606,4231,2735,1576,472,3670,59
2018-06-21T11:13:49Z,0,457,870,568,4736,1497,3466,4118,3196,1820,474,3940,59
2017-09-19T11:18:08Z,1.21,414,743,632,4113,1492,3034,3574,2830,1670,452,3412,59
2017-06-11T11:10:12Z,8.13,598,916,957,4149,1654,3127,3669,3376,2117,570,3373,59
2018-07-18T11:03:26Z,1.3,661,937,695,5104,1749,3550,4410,3403,2099,608,3733,59
2018-07-31T11:14:37Z,0,331,647,350,5252,1280,3618,4566,2903,1635,406,3929,59
2017-10-06T10:59:37Z,0.01,162,496,221,4952,1291,3499,4233,2950,1741,271,3513,59
2018-10-29T11:17:09Z,5.15,386,742,468,5272,1289,3750,4480,3013,1787,374,3422,59
2019-02-11T11:19:59Z,8.31,298,758,540,4996,1487,3612,4185,2457,1427,310,3675,59
2018-09-29T11:10:54Z,0.06,487,860,684,4164,1393,3155,3785,3272,1880,523,3310,59
2017-09-06T11:01:39Z,1.89,488,788,539,4475,1489,3243,3845,3002,1852,617,3725,59
2018-02-18T11:05:29Z,4.18,522,750,687,3792,1596,2964,3385,2821,1825,422,3263,59
2018-07-13T11:05:21Z,1.27,877,1230,1143,4496,2072,3553,4118,3692,2531,922,3971,59
2019-01-09T11:10:02Z,0,311,670,437,3857,1476,3189,3489,2263,1419,423,3154,59
2017-10-19T11:12:35Z,4.4,382,653,350,4933,1342,3437,4017,2645,1500,267,3508,59
2018-07-16T11:10:23Z,1.22,2394,2422,2236,4188,2404,3521,4055,3414,2510,1927,4598,59
2018-07-28T11:06:04Z,0,476,808,464,5169,1697,3534,4207,3282,2034,622,3825,59
2019-02-03T11:10:07Z,0.3,490,829,605,4708,1544,3427,4000,2612,1556,466,3540,59
2017-08-17T11:05:25Z,0,452,835,604,4400,1644,3190,3873,3107,2010,621,3550,59
2018-08-27T11:06:38Z,0,535,830,637,4805,1634,3375,3997,3156,1895,560,3506,59
2018-09-24T11:14:16Z,0,485,790,664,3550,1537,2815,3272,2980,1908,617,3147,59
2017-08-20T11:12:20Z,0,258,632,368,4593,1332,3316,3998,2863,1564,419,3334,59
2017-10-09T11:15:00Z,0,322,664,298,4874,1216,3360,4033,2765,1574,321,3543,59
2018-07-11T11:11:39Z,0.01,509,825,593,4820,1442,3484,4293,3170,1862,591,3585,59
2019-01-07T11:20:01Z,0,284,658,424,4520,1346,3280,3815,2425,1372,223,3336,59
2018-06-16T11:12:45Z,0.17,395,814,581,4564,1538,3536,4078,2878,1716,427,3900,59
2017-09-16T11:05:23Z,2.59,390,780,692,4415,1481,3156,3725,3045,1922,455,3559,59
2017-06-01T11:12:25Z,1.04,565,906,711,4702,1536,3401,4138,3211,1895,522,3771,59
2017-07-11T11:12:23Z,0,347,716,466,4385,1170,3185,3836,2820,1720,414,3429,59
2019-02-06T11:20:03Z,0,352,739,566,4656,1471,3425,3989,2438,1405,317,3484,59
2017-09-29T11:16:02Z,0.2,351,725,492,4181,1365,3094,3707,2803,1586,425,3170,59
2018-10-24T11:18:39Z,0,262,662,434,4228,1300,3066,3486,2599,1535,415,3135,59
2018-07-06T11:09:18Z,3.4,482,873,678,4684,1666,3442,4065,3127,1917,585,3941,59
2018-02-06T11:17:36Z,2.48,1109,1312,1228,4242,1804,2993,3357,1050,653,541,3096,59
2018-07-08T11:02:15Z,0.1,668,959,720,4904,1724,3596,4442,3368,2113,628,3764,59
2018-02-08T11:02:11Z,0.23,273,618,559,3681,1384,2753,3048,2335,1375,422,2948,59
2017-05-22T11:09:12Z,0.02,308,683,421,5408,1302,3731,4652,2828,1688,278,3956,59
2018-10-06T11:00:30Z,9.38,521,857,622,4477,1497,3342,3965,3521,2040,615,3532,59
2019-01-27T11:20:03Z,1.42,346,686,425,3938,1246,2804,3167,1992,1094,136,1689,59
2018-10-09T11:18:54Z,6.27,486,880,742,4532,1507,3576,4263,3451,2041,539,3528,59
2018-01-22T11:13:42Z,6.21,326,596,435,4079,1339,2787,3256,2492,1504,403,2877,59
2019-02-26T11:34:02Z,0,1160,1600,1664,4936,2327,3804,4212,3776,2744,780,3709,59
2018-10-16T11:05:23Z,0.02,361,774,516,4883,1321,3499,4138,3067,1811,467,3416,59
2018-08-25T11:16:24Z,0,547,821,741,4012,1595,2985,3495,2933,1831,562,3374,59
2018-01-29T11:03:06Z,0,421,656,559,3818,1459,2822,3265,2672,1739,237,3071,59
2017-05-02T11:09:37Z,4.49,399,832,665,4975,1602,3790,4364,2751,1612,347,3740,59
2018-08-15T11:18:26Z,0,495,788,647,3968,1610,2974,3540,2913,1830,487,3404,59
2017-05-19T11:05:30Z,0.27,405,847,543,5253,1477,3697,4545,2860,1703,439,3918,59
2018-08-12T10:58:40Z,2.02,628,984,928,4300,1829,3215,3774,3167,2120,700,3467,59
2017-04-12T11:17:08Z,0,317,723,334,5482,1319,3915,4674,2307,1204,420,4036,59
2018-01-27T11:13:22Z,7.1,379,633,540,4224,1378,2966,3460,2565,1571,504,3118,59
2018-08-20T11:14:59Z,0,421,709,466,4752,1349,3356,4225,2810,1612,501,3436,59
2018-07-03T10:59:38Z,0.06,583,994,851,4523,1884,3464,3905,3444,2247,611,3811,59
2017-12-05T11:04:26Z,0,421,682,778,1395,998,1501,1652,1664,1446,115,1508,60
2018-02-08T11:02:11Z,0.23,1373,1494,1663,1798,1421,1742,1773,1726,1554,729,1550,60
2018-07-26T11:16:15Z,0,987,1454,1772,3104,2226,2648,2864,3082,2328,785,2837,60
2018-06-26T11:18:03Z,0,1010,1366,1516,2664,1985,2452,2614,2960,2288,883,2748,60
2018-07-13T11:05:21Z,1.27,1258,1666,2042,3378,2500,3009,3294,3633,2849,937,3324,60
2019-02-08T11:10:03Z,0,780,963,976,1725,1170,1649,1906,1777,1446,578,1868,60
2019-03-10T11:26:22Z,0,786,1150,1096,2227,1429,2227,2430,2059,1725,718,2406,60
2018-01-19T11:08:40Z,0,616,762,909,1386,981,1344,1315,1570,1281,152,1524,60
2018-08-25T11:16:24Z,0,1046,1460,1746,2702,2039,2535,2624,2912,2282,798,2759,60
2019-01-04T11:10:05Z,0.02,619,752,879,1438,928,1341,1421,1392,1368,457,1537,60
2018-06-13T11:09:57Z,0.42,1106,1552,1550,3083,2194,2685,2890,3086,2337,843,3224,60
2018-07-11T11:11:39Z,0.01,906,1192,1566,2622,2031,2447,2582,3003,2502,706,2847,60
2018-10-29T11:17:09Z,5.15,659,897,944,1516,1286,1476,1618,1892,1543,476,1871,60
2017-07-01T11:17:46Z,0.97,727,1083,1412,2481,1877,2267,2431,3064,2454,689,2612,60
2017-07-31T11:12:20Z,0,898,1208,1459,2495,1862,2316,2477,3006,2277,648,2644,60
2018-08-10T11:17:43Z,2.95,1130,1364,1716,2446,2078,2310,2514,3005,2511,676,2644,60
2019-01-27T11:20:03Z,1.42,990,1186,1202,1632,1238,1515,1642,1548,1352,532,1637,60
2017-11-18T11:16:33Z,0,399,539,623,1554,1065,1616,1539,1735,1294,346,1652,60
2018-09-19T11:12:56Z,1.62,571,864,1108,1770,1522,1871,1886,2274,2007,493,2242,60
2018-10-24T11:18:39Z,0,711,1028,1142,1714,1337,1667,1748,1914,1589,480,1871,60
2018-02-06T11:17:36Z,2.48,1612,1587,1604,2115,2356,2176,2063,452,361,2075,2333,60
2018-06-13T10:57:37Z,1.11,0,0,0,0,0,0,0,0,0,0,0,60
2018-06-23T11:05:20Z,0,1118,1578,1638,3065,2167,2757,3031,3096,2477,906,3250,60
2017-04-09T11:05:29Z,0,775,1052,1089,2705,1483,2385,2785,2383,1908,781,2886,60
2017-06-21T11:12:22Z,0.11,798,1008,1344,2393,1688,2125,2387,2872,2183,668,2564,60
2019-02-21T11:20:00Z,0,475,745,709,2252,1193,1792,2161,1736,1350,619,2032,60
2018-08-07T10:59:12Z,1.38,1390,1694,1934,2778,2280,2670,2756,3118,2605,944,2826,60
2017-10-16T11:03:13Z,0,821,1070,1253,1964,1517,1915,2057,2392,1959,477,2142,60
2019-02-26T11:34:02Z,0,806,887,998,1858,1208,1826,1921,1910,1578,605,1979,60
2017-10-19T11:12:35Z,4.4,562,773,851,1660,1111,1519,1587,1712,1269,339,1818,60
2018-10-04T11:19:20Z,0,819,1080,1248,2272,1482,1864,2110,2345,1814,681,2272,60
2018-01-17T11:14:03Z,0.01,395,446,510,978,786,1018,998,1197,896,425,1173,60
2018-02-21T11:12:02Z,0.79,1135,1311,1516,1982,1535,1699,1877,2046,1802,586,1698,60
2019-01-02T11:19:57Z,0.06,383,649,649,1462,949,1517,1402,1328,1045,372,1439,60
2019-01-14T11:10:03Z,0,854,1068,1130,1497,1221,1344,1380,1535,1493,470,1542,60
2018-07-08T11:02:15Z,0.1,1302,1678,1888,2922,2265,2678,3039,3466,2798,949,3086,60
2017-05-22T11:09:12Z,0.02,468,790,832,2444,1315,2213,2480,2402,1860,643,2763,60
2018-08-02T10:59:38Z,0,1354,1615,2003,2888,2455,2812,2998,3255,2613,886,3079,60
2017-07-28T11:04:06Z,0,999,1389,1690,2778,1946,2480,2572,3208,2701,722,2925,60
2019-03-18T11:34:05Z,0.03,745,1032,1034,2222,1347,2041,2209,2053,1640,514,2304,60
2018-09-01T10:59:39Z,0,1150,1353,1801,2708,2166,2650,2860,3017,2388,747,2933,60
2017-11-05T11:02:31Z,6.47,692,737,716,864,593,705,813,825,692,590,1108,60
2018-09-16T11:09:46Z,4.21,1404,1598,1908,2324,2077,2284,2382,2862,2463,775,2535,60
2018-10-16T11:05:23Z,0.02,696,894,1028,1885,1427,1673,1923,2190,1761,491,2151,60
2018-01-29T11:03:06Z,0,953,1022,1084,1516,1102,1530,1548,1739,1646,182,1556,60
2019-01-12T11:19:58Z,0.91,198,380,417,1472,736,1290,1486,1362,1064,428,1484,60
2019-02-16T11:20:02Z,0,689,781,974,1802,1210,1596,1992,1736,1567,555,1879,60
2019-02-08T11:10:03Z,0,1023,546,1510,1692,1220,1711,1958,1624,1813,598,1814,60
2017-06-18T11:04:15Z,1.46,1047,1385,1718,2707,2059,2508,2701,3237,2646,837,3026,60
2018-07-23T11:05:18Z,0,1482,1775,2025,2777,2454,2689,2896,3296,2735,771,3176,60
2019-03-15T11:22:34Z,0,1194,1540,1580,2303,1792,2009,2263,2316,2057,632,2397,60
2017-10-09T11:15:00Z,0,603,859,1009,2040,1435,1695,2010,2275,1763,451,2028,60
2018-08-20T11:14:59Z,0,1114,1454,1770,2374,2016,2342,2474,2816,2522,636,2666,60
2017-12-18T11:14:49Z,0.21,274,586,678,1181,824,1163,1314,1476,1224,203,1383,60
2018-10-01T11:05:40Z,0,957,1271,1481,2230,1776,2083,2276,2628,2228,675,2557,60
2017-12-23T11:14:45Z,0,370,396,559,1044,904,994,1304,1403,1105,150,1277,60
2019-02-13T11:10:06Z,0,1306,1514,1750,1861,1588,1768,1862,1921,1729,653,1878,60
2019-03-13T11:36:26Z,0.36,444,754,746,2494,1202,2019,2458,1906,1482,534,2260,60
2017-09-19T11:18:08Z,1.21,788,1023,1248,2299,1561,2041,2113,2489,1982,551,2287,60
2018-07-06T11:09:18Z,3.4,959,1360,1638,2808,2186,2578,2825,3145,2369,703,2899,60
2017-05-19T11:05:30Z,0.27,573,992,1099,2908,1570,2585,2964,2751,2015,820,3037,60
2018-07-31T11:14:37Z,0,1116,1410,1782,2562,2031,2466,2679,2988,2505,614,2802,60
2017-07-21T11:07:58Z,0,1060,1399,1635,2454,2040,2272,2424,3075,2426,777,2743,60
2018-08-15T11:18:26Z,0,1076,1466,1784,2620,2075,2490,2657,2984,2273,734,2619,60
2018-08-30T11:14:49Z,0.18,1108,1390,1700,2280,1930,2178,2313,2775,2295,673,2609,60
2017-10-29T11:11:56Z,0,797,986,1079,1716,1212,1665,1750,1950,1554,536,1805,60
2017-09-06T11:01:39Z,1.89,1046,1269,1432,2255,1747,2276,2331,2812,2334,818,2558,60
2018-10-09T11:18:54Z,6.27,561,752,949,1906,1414,1780,1849,2342,2024,629,2204,60
2018-01-27T11:13:22Z,7.1,547,552,634,1248,947,1196,1428,1437,1150,481,1407,60
